,backers_count,converted_pledged_amount,country,created_at,currency,current_currency,deadline,disable_communication,fx_rate,goal,id,is_starrable,launched_at,name,pledged,spotlight,staff_pick,state,state_changed_at,static_usd_rate,urls,usd_pledged,cat_name,cat_slug,loc_state,time_allowed,goal/time_allowed
3181,11,165,SAmerica,2018-08-08,MXN,USD,2018-09-18,False,0.053016499999999994,20000.0,2082827575,False,2018-08-19,Nenas Latinas,3118.8,False,False,failed,2018-09-18,0.05292826,"{""web"":{""project"":""https://www.kickstarter.com/projects/1808553354/nenas-latinas?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1808553354/nenas-latinas/rewards""}}",165.072657288,Latin,music/latin,Distrito Federal,41,487.8048780487805
3182,4,137,Euro,2015-12-20,EUR,USD,2017-03-03,False,1.13029345,5000.0,1322469070,False,2017-02-01,HOPEN HEART / COEXIST jewelry line FOR PEACE and FOR ALL,131.0,False,False,failed,2017-03-03,1.06962854,"{""web"":{""project"":""https://www.kickstarter.com/projects/1037461270/hopen-heart-coexist-the-first-jewelry-line-for-pea?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1037461270/hopen-heart-coexist-the-first-jewelry-line-for-pea/rewards""}}",140.12133874,Jewelry,fashion/jewelry,Ile-de-France,439,11.389521640091116
3183,1,133,Euro,2017-10-23,GBP,USD,2017-11-26,False,1.30577112,55000.0,433097530,False,2017-10-27,InspApp - Putting positivity back into social media,100.0,False,False,failed,2017-11-26,1.32646578,"{""web"":{""project"":""https://www.kickstarter.com/projects/inspapp/inspapp-putting-positivity-back-into-social-media?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/inspapp/inspapp-putting-positivity-back-into-social-media/rewards""}}",132.646578,Apps,technology/apps,England,34,1617.6470588235295
3184,56,4937,NAmerica,2014-05-02,USD,USD,2014-06-04,False,1.0,4500.0,407015192,False,2014-05-05,Icon-Swap v2,4937.0,True,True,successful,2014-06-04,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/michaelgoltz/icon-swap-v2?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/michaelgoltz/icon-swap-v2/rewards""}}",4937.0,Mixed Media,art/mixed media,PA,33,136.36363636363637
3185,6,270,NAmerica,2016-05-18,USD,USD,2016-06-18,False,1.0,1000.0,1515363352,False,2016-05-18,The Legend Of The Elfin Spider King,270.0,False,False,failed,2016-06-18,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/265169132/the-legend-of-the-elfin-spider-king?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/265169132/the-legend-of-the-elfin-spider-king/rewards""}}",270.0,Young Adult,publishing/young adult,AZ,31,32.25806451612903
3186,1,25,NAmerica,2015-09-27,USD,USD,2015-10-29,False,1.0,4500.0,833416482,False,2015-09-29,Deviations,25.0,False,False,failed,2015-10-29,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/672181361/deviations-0?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/672181361/deviations-0/rewards""}}",25.0,Web,technology/web,WA,32,140.625
3187,2,11,NAmerica,2017-02-20,USD,USD,2017-03-24,False,1.0,30000.0,396585367,False,2017-02-22,CubedHome Market Place,11.0,False,False,failed,2017-03-24,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1249625657/cubedhome-market-place?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1249625657/cubedhome-market-place/rewards""}}",11.0,Web,technology/web,CO,32,937.5
3188,3,429,Euro,2018-01-12,GBP,USD,2018-03-14,False,1.30577112,15000.0,322213919,False,2018-01-13,VanLife App - Connecting Van Lifers Worldwide!,309.0,False,False,failed,2018-03-14,1.34908889,"{""web"":{""project"":""https://www.kickstarter.com/projects/17358702/vanlife-app-connecting-van-lifers-worldwide?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/17358702/vanlife-app-connecting-van-lifers-worldwide/rewards""}}",416.86846701,Apps,technology/apps,England,61,245.9016393442623
3189,1,1,Euro,2017-07-21,EUR,USD,2017-10-07,False,1.13029345,100000.0,2064877137,False,2017-08-08,"Eco-Viva, ecological quality of life, bio food, aquaponics",1.0,False,False,failed,2017-10-07,1.17985051,"{""web"":{""project"":""https://www.kickstarter.com/projects/milanmedia/eco-viva-ecological-quality-of-life-bio-food-aquap?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/milanmedia/eco-viva-ecological-quality-of-life-bio-food-aquap/rewards""}}",1.17985051,Farms,food/farms,Primorsko-Goranska,78,1282.051282051282
3190,0,0,NAmerica,2017-04-25,CAD,USD,2017-06-29,False,0.74903281,3500.0,174895219,False,2017-05-15,RelaxedRead,0.0,False,False,failed,2017-06-29,0.7293201300000001,"{""web"":{""project"":""https://www.kickstarter.com/projects/1969782628/relaxedread?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1969782628/relaxedread/rewards""}}",0.0,Web,technology/web,ON,65,53.84615384615385
3191,2,201,NAmerica,2016-02-18,USD,USD,2016-05-28,False,1.0,6000.0,2066476974,False,2016-05-06,art opens doors for women by Cindy Monten,201.0,False,False,failed,2016-05-28,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/cindymontenart/art-opens-doors-for-women-by-cindy-monten?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/cindymontenart/art-opens-doors-for-women-by-cindy-monten/rewards""}}",201.0,Mixed Media,art/mixed media,MN,100,60.0
3192,140,3476,NAmerica,2016-11-21,USD,USD,2017-01-24,False,1.0,25000.0,419334220,False,2016-12-23,Found: An Urban Fantasy/Paranormal Romance Novel,3476.95,False,False,failed,2017-01-24,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1572526516/found-an-urban-fantasy-paranormal-romance-novel?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1572526516/found-an-urban-fantasy-paranormal-romance-novel/rewards""}}",3476.95,Young Adult,publishing/young adult,UT,64,390.625
3193,198,16555,NAmerica,2018-10-14,USD,USD,2019-02-17,False,1.0,15000.0,1390999429,False,2019-01-18,I Can Ski Forever 4,16555.0,True,False,successful,2019-02-17,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/munzofsteel/i-can-ski-forever-4?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/munzofsteel/i-can-ski-forever-4/rewards""}}",16555.0,Plays,theater/plays,WY,126,119.04761904761905
3194,89,11328,NAmerica,2016-11-20,USD,USD,2017-01-05,False,1.0,7500.0,169493255,False,2016-12-06,Lucas Ohio: Help Us Make Our Fourth Album!,11328.0,True,True,successful,2017-01-05,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/lucasohio/lucas-ohio-help-us-make-our-fourth-album?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/lucasohio/lucas-ohio-help-us-make-our-fourth-album/rewards""}}",11328.0,Country & Folk,music/country & folk,CA,46,163.04347826086956
3195,41,2838,Euro,2017-06-06,GBP,USD,2017-07-28,False,1.30577112,2000.0,738031083,False,2017-07-03,The Delights of Dogs and the Problems of People,2170.0,True,False,successful,2017-07-28,1.30260064,"{""web"":{""project"":""https://www.kickstarter.com/projects/1294337044/the-delights-of-dogs-and-the-problems-of-people?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1294337044/the-delights-of-dogs-and-the-problems-of-people/rewards""}}",2826.6433888,Plays,theater/plays,Scotland,52,38.46153846153846
3196,7,361,NAmerica,2015-07-27,USD,USD,2015-09-23,False,1.0,8450000.0,626306998,False,2015-07-27,Space Transportation System - the next generation.,361.0,False,False,failed,2015-09-23,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/cattier/space-access-like-never-seen-before-the-what-if-fa?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/cattier/space-access-like-never-seen-before-the-what-if-fa/rewards""}}",361.0,Space Exploration,technology/space exploration,MD,58,145689.6551724138
3197,73,1583,Euro,2018-04-27,EUR,USD,2018-05-31,False,1.13029345,290.0,518580287,False,2018-05-01,Chibi Waifu Collection,1357.0,True,False,successful,2018-05-31,1.21253127,"{""web"":{""project"":""https://www.kickstarter.com/projects/1735760748/chibi-waifu-collection?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1735760748/chibi-waifu-collection/rewards""}}",1645.40493339,Crafts,crafts,Catalonia,34,8.529411764705882
3198,25,488,NAmerica,2018-10-16,CAD,USD,2019-03-10,False,0.74903281,450.0,963450279,False,2019-02-24,Chibi Hard Enamel Pin Collection,655.29,True,False,successful,2019-03-10,0.75549985,"{""web"":{""project"":""https://www.kickstarter.com/projects/xiune/chibi-hard-enamel-pin-collection?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/xiune/chibi-hard-enamel-pin-collection/rewards""}}",495.0714967065,Art,art,ON,145,3.103448275862069
3199,1,1,NAmerica,2017-07-11,USD,USD,2017-08-19,False,1.0,3000.0,466015150,False,2017-07-20,Entrepreneur Website HS & Competition Atlanta EC-Team,1.0,False,False,failed,2017-08-19,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/973846783/entrepreneur-website-hs-and-competition-atlanta-ec?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/973846783/entrepreneur-website-hs-and-competition-atlanta-ec/rewards""}}",1.0,Web,technology/web,GA,39,76.92307692307692
3200,107,13026,NAmerica,2014-05-12,USD,USD,2014-10-16,False,1.0,10000.0,2068478948,False,2014-09-16,Produce Elaina Kay's New Album & Music Video,13026.0,True,False,successful,2014-10-16,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/583600231/produce-elaina-kays-new-album-and-music-video?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/583600231/produce-elaina-kays-new-album-and-music-video/rewards""}}",13026.0,Country & Folk,music/country & folk,TX,157,63.69426751592356
3201,2,504,NAmerica,2019-01-09,USD,USD,2019-02-22,False,1.0,322.0,2113522059,False,2019-01-16,'Songs of Devotion and War' an album by Lee,504.0,True,False,successful,2019-02-22,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/themusicoflee/songs-of-devotion-and-war-an-album-by-lee?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/themusicoflee/songs-of-devotion-and-war-an-album-by-lee/rewards""}}",504.0,Music,music,England,44,7.318181818181818
3202,9,519,Euro,2015-05-20,EUR,USD,2015-07-18,False,1.13029345,25000.0,1723306019,False,2015-06-03,"Et vous, quel est le montant que vous pourriez économiser ?",480.0,False,False,failed,2015-07-18,1.0925129,"{""web"":{""project"":""https://www.kickstarter.com/projects/1270385595/et-vous-combien-allez-vous-economiser?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1270385595/et-vous-combien-allez-vous-economiser/rewards""}}",524.406192,Web,technology/web,Ile-de-France,59,423.728813559322
3203,3,175,NAmerica,2015-04-14,USD,USD,2015-06-17,False,1.0,10000.0,349737647,False,2015-04-18,Honey Dawn: A New Century After the Armenian Genocide,175.0,False,False,failed,2015-06-17,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/460607490/honey-dawn-a-new-century-after-the-armenian-genoci?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/460607490/honey-dawn-a-new-century-after-the-armenian-genoci/rewards""}}",175.0,Young Adult,publishing/young adult,MA,64,156.25
3204,27,1275,NAmerica,2016-03-10,USD,USD,2016-04-13,False,1.0,1000.0,525934608,False,2016-03-14,2016 Next Stage Residents Class Presents: When She Had Wings,1275.0,True,False,successful,2016-04-13,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/longwharftheatre/2016-next-stage-residents-class-presents-when-she?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/longwharftheatre/2016-next-stage-residents-class-presents-when-she/rewards""}}",1275.0,Plays,theater/plays,CT,34,29.41176470588235
3205,28,326,Euro,2019-02-07,GBP,USD,2019-03-24,False,1.30577112,145.0,738929953,False,2019-02-22,100 day project floral postcard & greeting cards collection.,247.0,True,False,successful,2019-03-24,1.30454464,"{""web"":{""project"":""https://www.kickstarter.com/projects/elenaillustration/100-day-project-floral-postcard-and-greeting-cards?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/elenaillustration/100-day-project-floral-postcard-and-greeting-cards/rewards""}}",322.22252608,Illustration,art/illustration,England,45,3.2222222222222223
3206,41,1096,Euro,2018-08-24,GBP,USD,2018-10-02,False,1.30577112,550.0,982888478,False,2018-09-02,Retro Gaming Scotland Posters,841.0,True,False,successful,2018-10-02,1.29610068,"{""web"":{""project"":""https://www.kickstarter.com/projects/rcadeglasgow/retro-gaming-scotland-posters?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/rcadeglasgow/retro-gaming-scotland-posters/rewards""}}",1090.02067188,Digital Art,art/digital art,Scotland,39,14.102564102564102
3207,267,25541,NAmerica,2014-06-24,USD,USD,2014-08-15,False,1.0,15000.0,1557456317,False,2014-07-16,The Battlefield - Debut Album,25541.0,True,True,successful,2014-08-15,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/wearethebattlefield/the-battlefield-debut-album?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/wearethebattlefield/the-battlefield-debut-album/rewards""}}",25541.0,Country & Folk,music/country & folk,CA,52,288.46153846153845
3208,7,591,NAmerica,2013-07-15,USD,USD,2013-08-25,False,1.0,2600.0,134661620,False,2013-08-03,Paper Facial Deconstructive Surgery,591.0,False,False,failed,2013-08-25,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1089315652/paper-facial-deconstructive-surgery?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1089315652/paper-facial-deconstructive-surgery/rewards""}}",591.0,Mixed Media,art/mixed media,DC,41,63.41463414634146
3209,1,1,NAmerica,2016-05-24,USD,USD,2016-06-24,False,1.0,50000.0,2126161892,False,2016-05-25,Low Cost Fresh & Finished Organic Food,1.0,False,False,failed,2016-06-24,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1436700724/low-cost-fresh-and-finished-organic-food?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1436700724/low-cost-fresh-and-finished-organic-food/rewards""}}",1.0,Farms,food/farms,Rivas,31,1612.9032258064517
3210,46,1179,NAmerica,2018-11-19,USD,USD,2019-03-22,False,1.0,900.0,157919795,False,2019-02-20,Trashsters : Urban Animal Enamel Pins,1179.0,True,False,successful,2019-03-22,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/coyotitude/trashsters-urban-animal-enamel-pins?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/coyotitude/trashsters-urban-animal-enamel-pins/rewards""}}",1179.0,Art,art,PA,123,7.317073170731708
3211,32,855,NAmerica,2017-09-01,USD,USD,2017-10-05,False,1.0,775.0,1562337696,False,2017-09-05,Help replace the stolen Kissing Camels sculpture,855.0,True,False,successful,2017-10-05,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1184986890/help-replace-the-stolen-kissing-camels-sculpture?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1184986890/help-replace-the-stolen-kissing-camels-sculpture/rewards""}}",855.0,Public Art,art/public art,CO,34,22.794117647058822
3212,31,3196,NAmerica,2018-12-05,USD,USD,2019-02-13,False,1.0,2530.0,1906853629,False,2018-12-15,Get my Art to New York City!!!!,3196.0,True,False,successful,2019-02-13,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/scarletlake/get-my-art-to-nyc?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/scarletlake/get-my-art-to-nyc/rewards""}}",3196.0,Painting,art/painting,NY,70,36.142857142857146
3213,9,353,NAmerica,2018-11-06,USD,USD,2018-12-09,False,1.0,300.0,1873641207,False,2018-11-09,Sailor Scout Macaron Pins,353.0,True,False,successful,2018-12-09,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/1480567652/sailor-scout-macaroon-pins?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1480567652/sailor-scout-macaroon-pins/rewards""}}",353.0,Illustration,art/illustration,MD,33,9.090909090909092
3214,101,7805,NAmerica,2013-07-11,USD,USD,2014-03-16,False,1.0,7500.0,1877621757,False,2014-02-14,NEW CD by DOUG BLUMER and the BOHEMIAN HIGHWAY,7805.0,True,False,successful,2014-03-16,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/980657836/new-cd-by-doug-blumer-and-the-bohemian-highway?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/980657836/new-cd-by-doug-blumer-and-the-bohemian-highway/rewards""}}",7805.0,Country & Folk,music/country & folk,CA,248,30.241935483870968
3215,5,230,NAmerica,2015-02-07,USD,USD,2015-04-02,False,1.0,5000.0,1319464153,False,2015-03-02,#MakingOfABoyBand International Reality Series Cast Tour,230.0,False,False,failed,2015-04-02,1.0,"{""web"":{""project"":""https://www.kickstarter.com/projects/2109751374/makingofaboyband-international-reality-series-cast?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/2109751374/makingofaboyband-international-reality-series-cast/rewards""}}",230.0,Television,film & video/television,FL,54,92.5925925925926
3216,0,0,Euro,2017-01-03,EUR,USD,2017-02-06,False,1.13029345,7000.0,114007678,False,2017-01-07,"""The Jewel"" Bed & Breakfast in Rome : Enjoy Made in Italy",0.0,False,False,failed,2017-02-06,1.05804991,"{""web"":{""project"":""https://www.kickstarter.com/projects/1439866110/the-jewel-bad-and-breakfast-in-rome-enjoy-made-in?ref=discovery_category_newest"",""rewards"":""https://www.kickstarter.com/projects/1439866110/the-jewel-bad-and-breakfast-in-rome-enjoy-made-in/rewards""}}",0.0,Jewelry,fashion/jewelry,Lazio,34,205.88235294117646
